Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Company_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Total_Guests,Calculated_Nights,Booking_Year,Arrival_Year,Arrival_Month,Booking_Month,Revenue_Per_Guest,Booking_Status,Lead_Time_Category
HTL023177,Resort Hotel,Phuket,2024-08-19,2025-03-18,211,1,1,2,1.0,0,ESP,Corporate,Corporate,0,0,0,F,F,1,No Deposit,6.0,1007.0,0,Transient,HB,2,148.74,0,3,4.24,Canceled,1,2025-03-19,297.49,3.0,2,2024,2025,March,August,99.16333333333334,Canceled,181-365 Days
HTL016233,Resort Hotel,Maldives,2024-08-04,2024-08-15,11,1,2,2,1.0,1,DNK,Online TA,TA/TO,0,0,0,E,D,1,No Deposit,9.0,0.0,0,Contract,HB,3,230.48,0,0,4.15,Check-Out,0,2024-08-16,691.45,4.0,3,2024,2024,August,August,172.8625,Confirmed,8-30 Days
HTL012267,Resort Hotel,Goa,2025-08-06,2025-12-08,124,2,3,2,0.0,1,BRA,Direct,Direct,0,0,0,B,B,0,No Deposit,134.0,0.0,0,Group,SC,5,139.98,0,0,3.95,Canceled,1,2025-12-13,699.89,3.0,5,2025,2025,December,August,233.29666666666665,Canceled,91-180 Days
HTL013661,City Hotel,Lisbon,2025-03-30,2025-10-08,192,1,0,2,2.0,0,GBR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,91.0,0.0,0,Transient-Party,Undefined,1,116.4,0,1,3.26,Canceled,1,2025-10-09,116.4,4.0,1,2025,2025,October,March,29.1,Canceled,181-365 Days
HTL008226,City Hotel,Dubai,2025-10-15,2025-11-18,34,1,1,2,0.0,0,ITA,Direct,Direct,0,0,0,C,C,2,Refundable,93.0,0.0,0,Transient,BB,2,90.98,1,1,3.89,Check-Out,0,2025-11-19,181.96,2.0,2,2025,2025,November,October,90.98,Confirmed,31-90 Days
HTL009031,Resort Hotel,Algarve,2025-08-31,2026-03-15,196,1,4,4,0.0,0,IND,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,179.0,0.0,0,Transient-Party,BB,5,152.28,0,1,3.98,Canceled,1,2026-03-18,761.38,4.0,5,2025,2026,March,August,190.345,Canceled,181-365 Days
HTL019914,Resort Hotel,Algarve,2025-09-15,2026-07-14,302,2,1,2,2.0,0,POL,Offline TA/TO,TA/TO,1,0,5,A,A,0,Non Refund,148.0,0.0,1,Transient,Undefined,3,140.93,0,2,3.65,Canceled,1,2026-07-15,422.78,4.0,3,2025,2026,July,September,105.695,Canceled,181-365 Days
HTL022292,Resort Hotel,Algarve,2024-04-14,2024-10-08,177,2,4,2,0.0,0,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,154.0,0.0,0,Contract,SC,6,186.5,0,1,3.79,Canceled,1,2024-10-14,1119.0,2.0,6,2024,2024,October,April,559.5,Canceled,91-180 Days
HTL014229,City Hotel,Lisbon,2025-01-07,2025-06-05,149,1,3,2,0.0,0,NLD,Online TA,TA/TO,1,1,7,F,F,2,No Deposit,51.0,0.0,0,Contract,Undefined,4,158.8,0,0,4.35,Canceled,1,2025-06-09,635.2,2.0,4,2025,2025,June,January,317.6,Canceled,91-180 Days
HTL006096,City Hotel,London,2025-03-16,2026-01-16,306,3,0,1,0.0,0,AUS,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,146.0,0.0,0,Group,BB,3,112.59,0,0,4.21,Canceled,1,2026-01-16,337.77,1.0,3,2025,2026,January,March,337.77,Canceled,181-365 Days
HTL012272,Resort Hotel,Phuket,2024-12-30,2025-11-16,321,0,5,2,0.0,0,ITA,Offline TA/TO,TA/TO,1,0,1,E,E,0,Non Refund,17.0,0.0,0,Transient-Party,FB,5,144.47,0,0,3.59,Canceled,1,2025-11-18,722.33,2.0,5,2024,2025,November,December,361.165,Canceled,181-365 Days
HTL022797,Resort Hotel,Algarve,2025-05-04,2025-10-09,158,1,1,2,0.0,0,AUS,Offline TA/TO,TA/TO,0,0,0,B,B,1,Non Refund,166.0,0.0,0,Group,BB,2,141.94,0,0,3.59,Canceled,1,2025-10-09,283.88,2.0,2,2025,2025,October,May,141.94,Canceled,91-180 Days
HTL023997,Resort Hotel,Bali,2024-09-15,2025-02-21,159,2,1,2,0.0,0,JPN,Groups,Corporate,0,0,0,H,H,2,Non Refund,5.0,1095.0,0,Contract,HB,3,187.68,1,1,3.57,Check-Out,0,2025-02-24,563.04,2.0,3,2024,2025,February,September,281.52,Confirmed,91-180 Days
HTL005323,Resort Hotel,Bali,2025-07-05,2026-01-29,208,2,7,3,0.0,0,IND,Groups,Direct,0,0,0,H,H,0,Non Refund,81.0,1028.0,10,Transient-Party,Undefined,9,178.19,0,2,2.95,Canceled,1,2026-02-07,1603.72,3.0,9,2025,2026,January,July,534.5733333333334,Canceled,181-365 Days
HTL018304,City Hotel,London,2025-06-08,2025-12-08,183,1,0,2,0.0,0,SAU,Offline TA/TO,TA/TO,1,0,9,E,E,0,No Deposit,76.0,0.0,0,Group,BB,1,95.86,0,1,4.14,Check-Out,0,2025-12-09,95.86,2.0,1,2025,2025,December,June,47.93,Confirmed,181-365 Days
HTL024822,Resort Hotel,Phuket,2024-02-17,2024-11-01,258,1,1,1,0.0,0,NLD,Groups,Direct,0,0,0,B,B,1,No Deposit,170.0,1096.0,0,Transient-Party,HB,2,99.29,0,1,4.35,Canceled,1,2024-11-03,198.59,1.0,2,2024,2024,November,February,198.59,Canceled,181-365 Days
HTL018309,City Hotel,Lisbon,2025-11-23,2026-03-19,116,0,1,2,1.0,0,USA,Online TA,TA/TO,1,0,11,A,A,1,Non Refund,105.0,0.0,1,Transient-Party,Undefined,1,86.11,0,1,3.16,Canceled,1,2026-03-19,86.11,3.0,1,2025,2026,March,November,28.703333333333333,Canceled,91-180 Days
HTL001485,City Hotel,Dubai,2024-01-09,2024-02-27,49,0,5,3,0.0,0,IND,Direct,Direct,1,0,11,A,E,0,Non Refund,17.0,0.0,0,Contract,BB,5,83.67,0,3,4.08,Canceled,1,2024-02-27,418.33,3.0,5,2024,2024,February,January,139.44333333333333,Canceled,31-90 Days
HTL022112,City Hotel,Lisbon,2025-02-15,2025-04-01,45,1,0,2,2.0,0,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,144.0,0.0,0,Contract,SC,1,119.72,0,2,4.43,Check-Out,0,2025-04-01,119.72,4.0,1,2025,2025,April,February,29.93,Confirmed,31-90 Days
HTL019618,City Hotel,London,2025-05-28,2026-03-09,285,0,3,3,0.0,0,FRA,Offline TA/TO,TA/TO,0,0,0,G,G,2,Non Refund,18.0,0.0,30,Transient-Party,FB,3,139.26,0,2,3.41,Canceled,1,2026-03-09,417.79,3.0,3,2025,2026,March,May,139.26333333333335,Canceled,181-365 Days
HTL005113,Resort Hotel,Bali,2024-04-20,2024-09-04,137,0,4,2,0.0,0,DEU,Online TA,TA/TO,0,0,0,B,B,2,No Deposit,80.0,0.0,1,Contract,Undefined,4,126.19,1,1,3.43,Check-Out,0,2024-09-07,504.75,2.0,4,2024,2024,September,April,252.375,Confirmed,91-180 Days
HTL020521,City Hotel,Barcelona,2025-05-04,2025-11-22,202,0,3,2,2.0,0,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,139.0,0.0,0,Group,BB,3,77.62,0,0,4.33,Canceled,1,2025-11-23,232.87,4.0,3,2025,2025,November,May,58.2175,Canceled,181-365 Days
HTL001965,City Hotel,Lisbon,2024-05-11,2024-10-25,167,1,0,2,1.0,0,NLD,Direct,Direct,1,0,1,B,B,0,Non Refund,106.0,0.0,10,Transient-Party,FB,1,93.71,0,1,3.01,No-Show,1,2024-10-25,93.71,3.0,1,2024,2024,October,May,31.236666666666665,Canceled,91-180 Days
HTL021722,Resort Hotel,Goa,2024-01-25,2024-11-26,306,3,2,2,0.0,0,DEU,Direct,Direct,1,0,2,F,F,0,Non Refund,93.0,0.0,5,Transient,SC,5,168.19,2,0,3.38,No-Show,1,2024-11-26,840.97,2.0,5,2024,2024,November,January,420.485,Canceled,181-365 Days
HTL022022,Resort Hotel,Bali,2025-01-24,2025-11-30,310,1,6,3,1.0,0,NLD,Online TA,TA/TO,0,0,0,H,H,1,Non Refund,121.0,0.0,14,Contract,FB,7,226.59,0,0,3.61,Canceled,1,2025-12-07,1586.14,4.0,7,2025,2025,November,January,396.535,Canceled,181-365 Days
HTL002767,Resort Hotel,Algarve,2025-07-01,2025-07-07,6,0,6,2,0.0,0,CAN,Online TA,TA/TO,1,0,3,C,C,1,No Deposit,96.0,0.0,0,Group,BB,6,168.86,0,1,4.13,Check-Out,0,2025-07-10,1013.17,2.0,6,2025,2025,July,July,506.585,Confirmed,0-7 Days
HTL003699,City Hotel,Dubai,2024-12-16,2025-11-15,334,2,1,1,1.0,0,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,147.0,0.0,0,Group,FB,3,71.08,0,0,4.04,Canceled,1,2025-11-15,213.23,2.0,3,2024,2025,November,December,106.615,Canceled,181-365 Days
HTL010430,City Hotel,Dubai,2024-11-16,2025-11-04,353,0,1,4,1.0,0,JPN,Direct,Direct,1,1,10,B,B,0,No Deposit,39.0,0.0,0,Transient-Party,HB,1,71.69,0,1,3.85,Canceled,1,2025-11-05,71.69,5.0,1,2024,2025,November,November,14.338,Canceled,181-365 Days
HTL009229,City Hotel,London,2024-10-14,2024-11-25,42,0,4,2,0.0,0,USA,Online TA,TA/TO,0,0,0,F,F,0,Non Refund,112.0,0.0,0,Transient-Party,BB,4,116.2,0,0,3.74,Canceled,1,2024-11-29,464.81,2.0,4,2024,2024,November,October,232.405,Canceled,31-90 Days
HTL022445,City Hotel,Lisbon,2024-08-21,2025-06-28,311,2,0,2,0.0,0,BEL,Offline TA/TO,TA/TO,1,2,3,D,D,2,No Deposit,100.0,0.0,0,Group,BB,2,132.15,1,0,3.96,Check-Out,0,2025-06-28,264.3,2.0,2,2024,2025,June,August,132.15,Confirmed,181-365 Days
HTL021146,City Hotel,Lisbon,2025-01-21,2026-01-16,360,1,3,2,1.0,0,AUS,Direct,Direct,0,0,0,F,F,0,No Deposit,146.0,0.0,0,Contract,HB,4,92.56,0,0,4.12,Check-Out,0,2026-01-17,370.25,3.0,4,2025,2026,January,January,123.41666666666667,Confirmed,181-365 Days
HTL000908,City Hotel,Lisbon,2025-06-13,2026-01-11,212,1,2,2,1.0,0,ARE,Groups,TA/TO,1,0,5,E,E,1,Non Refund,122.0,1053.0,3,Group,SC,3,112.69,0,1,4.48,Canceled,1,2026-01-14,338.08,3.0,3,2025,2026,January,June,112.69333333333333,Canceled,181-365 Days
HTL007395,Resort Hotel,Goa,2024-06-20,2024-12-11,174,2,1,2,0.0,0,CAN,Groups,Corporate,0,0,0,H,H,1,Non Refund,15.0,1048.0,0,Contract,FB,3,221.16,0,2,4.18,Canceled,1,2024-12-12,663.47,2.0,3,2024,2024,December,June,331.735,Canceled,91-180 Days
HTL016272,Resort Hotel,Algarve,2024-05-16,2024-12-11,209,2,6,2,0.0,0,SWE,Offline TA/TO,TA/TO,0,0,0,F,F,0,Non Refund,87.0,0.0,3,Transient,HB,8,205.05,0,2,3.76,Check-Out,0,2024-12-12,1640.44,2.0,8,2024,2024,December,May,820.22,Confirmed,181-365 Days
HTL001447,City Hotel,Dubai,2025-09-03,2025-09-09,6,0,1,4,0.0,0,ITA,Offline TA/TO,TA/TO,0,0,0,B,B,0,Non Refund,157.0,0.0,5,Contract,SC,1,136.2,0,1,3.65,No-Show,1,2025-09-09,136.2,4.0,1,2025,2025,September,September,34.05,Canceled,0-7 Days
HTL010011,Resort Hotel,Goa,2024-07-06,2025-02-28,237,2,3,2,0.0,0,NOR,Offline TA/TO,TA/TO,1,2,5,C,C,0,Non Refund,37.0,0.0,10,Group,SC,5,152.93,0,2,4.13,Canceled,1,2025-03-01,764.66,2.0,5,2024,2025,February,July,382.33,Canceled,181-365 Days
HTL007302,City Hotel,London,2024-07-08,2025-05-27,323,2,6,2,0.0,0,NLD,Direct,Direct,0,0,0,G,G,0,Non Refund,173.0,0.0,2,Contract,FB,8,146.03,1,0,3.82,Canceled,1,2025-05-31,1168.21,2.0,8,2024,2025,May,July,584.105,Canceled,181-365 Days
HTL006109,City Hotel,Lisbon,2024-01-01,2024-03-24,83,0,5,1,0.0,0,JPN,Offline TA/TO,TA/TO,0,0,0,G,G,0,Non Refund,125.0,0.0,1,Contract,SC,5,173.49,0,1,4.28,Canceled,1,2024-03-25,867.44,1.0,5,2024,2024,March,January,867.44,Canceled,31-90 Days
HTL020789,City Hotel,Dubai,2025-10-02,2026-08-06,308,0,1,2,0.0,0,JPN,Corporate,Corporate,0,0,0,A,A,0,No Deposit,155.0,1021.0,1,Group,HB,1,107.57,0,1,3.73,Canceled,1,2026-08-06,107.57,2.0,1,2025,2026,August,October,53.785,Canceled,181-365 Days
HTL023467,City Hotel,Lisbon,2024-06-11,2025-05-19,342,0,1,2,0.0,0,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,2,No Deposit,85.0,0.0,0,Contract,HB,1,82.9,0,2,4.16,Canceled,1,2025-05-19,82.9,2.0,1,2024,2025,May,June,41.45,Canceled,181-365 Days
HTL019314,Resort Hotel,Goa,2025-04-19,2025-06-26,68,2,3,2,0.0,0,USA,Offline TA/TO,TA/TO,0,0,0,H,H,2,No Deposit,174.0,0.0,2,Contract,FB,5,279.7,0,1,4.41,Check-Out,0,2025-06-28,1398.48,2.0,5,2025,2025,June,April,699.24,Confirmed,31-90 Days
HTL013075,Resort Hotel,Goa,2025-06-16,2025-06-23,7,0,6,3,0.0,2,SWE,Offline TA/TO,TA/TO,1,0,8,H,H,0,Refundable,75.0,0.0,0,Contract,FB,6,263.81,0,0,3.04,Canceled,1,2025-06-27,1582.86,5.0,6,2025,2025,June,June,316.572,Canceled,0-7 Days
HTL003610,City Hotel,Dubai,2024-07-05,2025-06-23,353,0,1,2,0.0,0,CAN,Online TA,TA/TO,0,0,0,A,F,0,Refundable,23.0,0.0,0,Contract,BB,1,74.12,0,1,3.65,Canceled,1,2025-06-24,74.12,2.0,1,2024,2025,June,July,37.06,Canceled,181-365 Days
HTL019984,Resort Hotel,Phuket,2024-01-05,2024-07-26,203,3,3,2,0.0,0,ITA,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,170.0,0.0,1,Contract,HB,6,249.92,0,1,4.05,Canceled,1,2024-07-26,1499.5,2.0,6,2024,2024,July,January,749.75,Canceled,181-365 Days
HTL020303,City Hotel,London,2025-10-21,2026-02-20,122,1,1,2,0.0,0,IND,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,1.0,0.0,3,Contract,BB,2,184.14,1,1,3.39,Check-Out,0,2026-02-21,368.29,2.0,2,2025,2026,February,October,184.145,Confirmed,91-180 Days
HTL008349,City Hotel,Barcelona,2024-12-03,2025-11-10,342,3,1,3,0.0,0,DNK,Direct,Direct,0,0,0,E,E,3,Refundable,98.0,0.0,0,Transient-Party,Undefined,4,89.72,0,2,3.9,Canceled,1,2025-11-14,358.88,3.0,4,2024,2025,November,December,119.62666666666667,Canceled,181-365 Days
HTL008766,City Hotel,London,2024-12-11,2025-09-17,280,0,1,2,0.0,0,NOR,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,71.0,0.0,2,Group,Undefined,1,142.95,1,1,4.14,Canceled,1,2025-09-18,142.95,2.0,1,2024,2025,September,December,71.475,Canceled,181-365 Days
HTL005908,Resort Hotel,Bali,2025-01-27,2025-07-13,167,1,1,2,0.0,0,PRT,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,168.0,0.0,2,Transient,SC,2,265.65,0,0,3.45,Check-Out,0,2025-07-13,531.3,2.0,2,2025,2025,July,January,265.65,Confirmed,91-180 Days
HTL013071,Resort Hotel,Goa,2024-11-18,2024-12-06,18,3,1,2,1.0,0,CHN,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,98.0,0.0,3,Contract,HB,4,131.7,0,1,4.23,Check-Out,0,2024-12-10,526.82,3.0,4,2024,2024,December,November,175.60666666666668,Confirmed,8-30 Days
HTL000857,City Hotel,Barcelona,2024-01-08,2024-09-22,258,0,2,2,0.0,0,CHE,Online TA,TA/TO,0,0,0,C,C,3,No Deposit,4.0,0.0,3,Group,FB,2,111.12,0,2,3.17,Canceled,1,2024-09-24,222.24,2.0,2,2024,2024,September,January,111.12,Canceled,181-365 Days
HTL003724,Resort Hotel,Algarve,2024-06-28,2024-09-19,83,0,4,2,0.0,0,NOR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,77.0,0.0,2,Contract,FB,4,127.38,1,1,3.92,Check-Out,0,2024-09-22,509.51,2.0,4,2024,2024,September,June,254.755,Confirmed,31-90 Days
HTL010231,Resort Hotel,Algarve,2025-06-14,2026-02-16,247,1,0,2,0.0,0,AUS,Corporate,Corporate,0,0,0,G,D,0,Non Refund,21.0,1068.0,0,Transient-Party,SC,1,162.11,1,0,3.89,Canceled,1,2026-02-17,162.11,2.0,1,2025,2026,February,June,81.055,Canceled,181-365 Days
HTL012878,City Hotel,London,2025-08-16,2025-12-24,130,1,4,2,1.0,0,USA,Corporate,Corporate,0,0,0,A,A,1,Non Refund,41.0,1014.0,0,Transient,FB,5,96.3,0,0,4.36,Canceled,1,2025-12-29,481.5,3.0,5,2025,2025,December,August,160.5,Canceled,91-180 Days
HTL019133,City Hotel,Barcelona,2024-10-07,2025-03-03,147,0,3,1,0.0,0,ARE,Offline TA/TO,TA/TO,0,0,0,F,F,1,No Deposit,178.0,0.0,0,Transient-Party,Undefined,3,107.27,0,1,3.92,Check-Out,0,2025-03-06,321.81,1.0,3,2024,2025,March,October,321.81,Confirmed,91-180 Days
HTL018774,City Hotel,Amsterdam,2025-04-23,2025-10-16,176,0,5,2,0.0,0,DEU,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,73.0,0.0,0,Contract,Undefined,5,129.57,0,0,4.93,Canceled,1,2025-10-16,647.87,2.0,5,2025,2025,October,April,323.935,Canceled,91-180 Days
HTL005250,City Hotel,Dubai,2025-07-28,2026-06-03,310,2,0,3,0.0,0,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,1.0,0.0,30,Contract,HB,2,117.32,0,2,3.07,Canceled,1,2026-06-04,234.63,3.0,2,2025,2026,June,July,78.21,Canceled,181-365 Days
HTL022001,City Hotel,Barcelona,2025-07-21,2025-08-13,23,2,5,2,1.0,0,POL,Groups,Direct,0,0,0,G,H,1,Non Refund,102.0,1079.0,7,Transient,SC,7,157.46,0,0,3.36,Canceled,1,2025-08-19,1102.25,3.0,7,2025,2025,August,July,367.4166666666667,Canceled,8-30 Days
HTL003827,Resort Hotel,Goa,2024-12-12,2025-01-25,44,1,7,2,0.0,0,ARE,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,81.0,0.0,0,Transient-Party,Undefined,8,148.18,0,0,4.02,Canceled,1,2025-01-31,1185.42,2.0,8,2024,2025,January,December,592.71,Canceled,31-90 Days
HTL000421,City Hotel,London,2025-03-27,2025-07-14,109,3,0,2,0.0,0,ARE,Direct,Direct,0,0,0,E,E,0,No Deposit,17.0,0.0,0,Transient,HB,3,137.9,0,0,3.68,Check-Out,0,2025-07-14,413.7,2.0,3,2025,2025,July,March,206.85,Confirmed,91-180 Days
HTL014921,Resort Hotel,Phuket,2025-01-10,2025-09-25,258,0,5,2,0.0,0,CAN,Online TA,TA/TO,0,0,0,C,C,1,Non Refund,61.0,0.0,0,Contract,Undefined,5,158.98,0,0,3.87,Canceled,1,2025-09-30,794.91,2.0,5,2025,2025,September,January,397.455,Canceled,181-365 Days
HTL024577,City Hotel,Lisbon,2024-10-18,2025-02-15,120,0,2,3,0.0,0,CAN,Online TA,TA/TO,1,0,3,C,C,0,Non Refund,167.0,0.0,0,Contract,HB,2,84.91,0,0,3.38,Canceled,1,2025-02-16,169.82,3.0,2,2024,2025,February,October,56.60666666666666,Canceled,91-180 Days
HTL018750,Resort Hotel,Maldives,2024-08-09,2024-09-11,33,0,6,2,0.0,0,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,173.0,0.0,0,Transient-Party,FB,6,210.27,0,2,3.07,Check-Out,0,2024-09-11,1261.6,2.0,6,2024,2024,September,August,630.8,Confirmed,31-90 Days
HTL011627,City Hotel,Dubai,2024-10-14,2025-05-28,226,3,1,3,0.0,0,IRL,Offline TA/TO,TA/TO,1,1,2,F,E,0,Non Refund,28.0,0.0,0,Contract,BB,4,124.21,0,1,3.36,Canceled,1,2025-05-28,496.85,3.0,4,2024,2025,May,October,165.61666666666667,Canceled,181-365 Days
HTL006490,Resort Hotel,Goa,2025-11-25,2026-03-02,97,3,5,2,0.0,0,SAU,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,160.0,0.0,0,Transient,FB,8,188.52,0,1,3.93,Canceled,1,2026-03-08,1508.17,2.0,8,2025,2026,March,November,754.085,Canceled,91-180 Days
HTL005958,Resort Hotel,Bali,2025-10-25,2026-08-20,299,0,1,2,0.0,0,ESP,Online TA,TA/TO,0,0,0,B,B,0,Non Refund,51.0,0.0,14,Transient,Undefined,1,182.86,0,0,3.2,Canceled,1,2026-08-20,182.86,2.0,1,2025,2026,August,October,91.43,Canceled,181-365 Days
HTL008894,Resort Hotel,Maldives,2025-08-05,2026-06-10,309,3,1,2,2.0,0,IND,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,131.0,0.0,30,Transient,HB,4,277.24,0,1,3.04,Canceled,1,2026-06-14,1108.95,4.0,4,2025,2026,June,August,277.2375,Canceled,181-365 Days
HTL017745,City Hotel,London,2025-09-11,2025-12-11,91,2,0,4,1.0,0,NOR,Corporate,Corporate,0,0,0,B,B,0,No Deposit,40.0,1111.0,0,Transient-Party,FB,2,104.21,0,0,4.43,Check-Out,0,2025-12-11,208.42,5.0,2,2025,2025,December,September,41.684,Confirmed,91-180 Days
HTL018811,City Hotel,Amsterdam,2024-10-12,2024-12-26,75,1,1,2,0.0,0,DEU,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,67.0,0.0,0,Contract,Undefined,2,105.83,0,1,3.66,Canceled,1,2024-12-26,211.65,2.0,2,2024,2024,December,October,105.825,Canceled,31-90 Days
HTL014769,Resort Hotel,Algarve,2024-08-16,2025-07-07,325,0,3,3,2.0,0,POL,Direct,Direct,0,0,0,F,H,2,No Deposit,9.0,0.0,0,Contract,HB,3,240.09,0,0,4.52,Canceled,1,2025-07-09,720.27,5.0,3,2024,2025,July,August,144.054,Canceled,181-365 Days
HTL016574,Resort Hotel,Phuket,2024-01-19,2024-01-21,2,2,2,2,0.0,0,FRA,Offline TA/TO,TA/TO,0,0,0,C,C,0,Non Refund,77.0,0.0,0,Transient-Party,FB,4,127.92,0,4,3.98,Canceled,1,2024-01-21,511.67,2.0,4,2024,2024,January,January,255.835,Canceled,0-7 Days
HTL016285,City Hotel,Amsterdam,2025-06-10,2025-09-28,110,0,2,2,0.0,0,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,129.0,0.0,7,Group,BB,2,127.15,1,0,3.9,Check-Out,0,2025-09-29,254.3,2.0,2,2025,2025,September,June,127.15,Confirmed,91-180 Days
HTL010993,City Hotel,London,2024-11-09,2025-08-08,272,1,4,2,0.0,0,ARE,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,177.0,0.0,0,Transient,HB,5,91.02,0,0,3.76,Canceled,1,2025-08-13,455.1,2.0,5,2024,2025,August,November,227.55,Canceled,181-365 Days
HTL003111,City Hotel,Dubai,2025-06-09,2025-09-24,107,1,3,2,1.0,0,IND,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,143.0,0.0,3,Contract,BB,4,153.37,0,5,4.15,Canceled,1,2025-09-28,613.47,3.0,4,2025,2025,September,June,204.49,Canceled,91-180 Days
HTL002863,City Hotel,Dubai,2024-03-03,2024-11-28,270,2,1,1,0.0,0,NOR,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,154.0,0.0,0,Transient,Undefined,3,95.19,0,0,3.83,Check-Out,0,2024-11-29,285.56,1.0,3,2024,2024,November,March,285.56,Confirmed,181-365 Days
HTL010089,City Hotel,Dubai,2024-08-10,2025-05-18,281,0,1,4,0.0,1,CAN,Direct,Direct,0,0,0,G,B,0,No Deposit,0.0,0.0,0,Transient-Party,FB,1,164.91,0,0,3.63,Canceled,1,2025-05-19,164.91,5.0,1,2024,2025,May,August,32.982,Canceled,181-365 Days
HTL013538,City Hotel,Amsterdam,2025-03-27,2025-05-13,47,0,4,2,0.0,0,USA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,3.0,0.0,0,Transient-Party,FB,4,168.28,0,2,3.7,Check-Out,0,2025-05-15,673.12,2.0,4,2025,2025,May,March,336.56,Confirmed,31-90 Days
HTL004746,City Hotel,Barcelona,2025-08-03,2026-03-20,229,1,1,2,0.0,1,BEL,Online TA,TA/TO,0,0,0,B,H,1,No Deposit,38.0,0.0,0,Transient-Party,HB,2,112.13,0,0,3.9,Canceled,1,2026-03-21,224.25,3.0,2,2025,2026,March,August,74.75,Canceled,181-365 Days
HTL004772,City Hotel,Dubai,2025-04-29,2025-05-31,32,0,5,4,0.0,0,NOR,Direct,Direct,1,0,3,B,B,1,No Deposit,110.0,0.0,0,Transient-Party,BB,5,71.94,0,2,3.56,Check-Out,0,2025-06-03,359.69,4.0,5,2025,2025,May,April,89.9225,Confirmed,31-90 Days
HTL015567,City Hotel,Barcelona,2024-12-17,2025-07-22,217,1,5,3,2.0,0,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,40.0,0.0,0,Contract,FB,6,148.65,0,1,3.65,Check-Out,0,2025-07-22,891.9,5.0,6,2024,2025,July,December,178.38,Confirmed,181-365 Days
HTL003499,City Hotel,Amsterdam,2024-06-08,2024-09-30,114,0,1,2,0.0,0,FRA,Offline TA/TO,TA/TO,0,0,0,G,D,4,No Deposit,168.0,0.0,1,Group,HB,1,127.78,1,1,3.43,Canceled,1,2024-10-01,127.78,2.0,1,2024,2024,September,June,63.89,Canceled,91-180 Days
HTL002346,Resort Hotel,Goa,2025-03-23,2025-06-03,72,1,9,2,0.0,0,ESP,Direct,Direct,1,0,4,A,B,0,No Deposit,166.0,0.0,0,Transient,FB,10,132.22,1,1,4.14,Check-Out,0,2025-06-13,1322.22,2.0,10,2025,2025,June,March,661.11,Confirmed,31-90 Days
HTL018169,City Hotel,Amsterdam,2025-03-27,2025-07-27,122,0,1,3,0.0,0,JPN,Direct,Direct,0,0,0,A,A,2,Non Refund,56.0,0.0,0,Contract,Undefined,1,113.25,0,0,3.04,Canceled,1,2025-07-28,113.25,3.0,1,2025,2025,July,March,37.75,Canceled,91-180 Days
HTL020525,City Hotel,Amsterdam,2024-07-17,2025-01-22,189,0,1,3,0.0,0,USA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,60.0,0.0,0,Transient-Party,HB,1,102.33,1,1,3.41,Check-Out,0,2025-01-22,102.33,3.0,1,2024,2025,January,July,34.11,Confirmed,181-365 Days
